event_time,value
2019-03-15 09:10:00,96.1858901977539
2019-03-15 09:09:00,96.0766830444336
2019-03-15 09:08:00,95.91571807861328
2019-03-15 09:07:00,95.95269012451172
2019-03-15 09:06:00,96.09201049804688
2019-03-15 09:05:00,96.2219467163086
2019-03-15 09:04:00,96.28823852539062
2019-03-15 09:03:00,96.19969177246094
2019-03-15 09:02:00,96.10660552978516
2019-03-15 09:01:00,96.09855651855469
2019-03-15 09:00:00,96.13563537597656
2019-03-15 08:59:00,96.2489013671875
2019-03-15 08:58:00,96.27964782714844
2019-03-15 08:57:00,96.13764953613281
2019-03-15 08:56:00,96.11557006835938
2019-03-15 08:55:00,96.28624725341797
2019-03-15 08:54:00,96.32203674316406
2019-03-15 08:53:00,96.26105499267578
2019-03-15 08:52:00,96.22673034667969
2019-03-15 08:51:00,96.1981201171875
2019-03-15 08:50:00,96.22298431396484
2019-03-15 08:49:00,96.39130401611328
2019-03-15 08:48:00,96.46649169921875
2019-03-15 08:47:00,96.28107452392578
2019-03-15 08:46:00,96.12823486328125
2019-03-15 08:45:00,96.18138885498047
2019-03-15 08:44:00,96.44096374511719
2019-03-15 08:43:00,96.54438781738281
2019-03-15 08:42:00,96.41017150878906
2019-03-15 08:41:00,96.33377838134766
2019-03-15 08:40:00,96.30158996582031
2019-03-15 08:39:00,96.34911346435547
2019-03-15 08:38:00,96.58912658691406
2019-03-15 08:37:00,96.52083587646484
2019-03-15 08:36:00,96.38877868652344
2019-03-15 08:35:00,96.36551666259766
2019-03-15 08:34:00,96.3394546508789
2019-03-15 08:33:00,96.45547485351562
2019-03-15 08:32:00,96.46200561523438
2019-03-15 08:31:00,96.41300964355469
2019-03-15 08:30:00,96.4329605102539
2019-03-15 08:29:00,96.44578552246094
2019-03-15 08:28:00,96.46826171875
2019-03-15 08:27:00,96.60003662109375
2019-03-15 08:26:00,96.64920043945312
2019-03-15 08:25:00,96.48702239990234
2019-03-15 08:24:00,96.4031753540039
2019-03-15 08:23:00,96.36782836914062
2019-03-15 08:22:00,96.45928192138672
2019-03-15 08:21:00,96.65123748779297
2019-03-15 08:20:00,96.77175903320312
2019-03-15 08:19:00,96.6738052368164
2019-03-15 08:18:00,96.53469848632812
2019-03-15 08:17:00,96.46610260009766
2019-03-15 08:16:00,96.62947082519531
2019-03-15 08:15:00,96.72865295410156
2019-03-15 08:14:00,96.7138900756836
2019-03-15 08:13:00,96.6956787109375
2019-03-15 08:12:00,96.67747497558594
2019-03-15 08:11:00,96.65926361083984
2019-03-15 08:10:00,96.57969665527344
2019-03-15 08:09:00,96.6302261352539
2019-03-15 08:08:00,96.74076080322266
2019-03-15 08:07:00,96.7339096069336
2019-03-15 08:06:00,96.67239379882812
2019-03-15 08:05:00,96.69705200195312
2019-03-15 08:04:00,96.74346160888672
2019-03-15 08:03:00,96.77501678466797
2019-03-15 08:02:00,96.762451171875
2019-03-15 08:01:00,96.74989318847656
2019-03-15 08:00:00,96.76778411865234
2019-03-15 07:59:00,96.8146743774414
2019-03-15 07:58:00,96.8432846069336
2019-03-15 07:57:00,96.7687759399414
2019-03-15 07:56:00,96.72700500488281
2019-03-15 07:55:00,96.74014282226562
2019-03-15 07:54:00,96.84091186523438
2019-03-15 07:53:00,96.81526947021484
2019-03-15 07:52:00,96.79994201660156
2019-03-15 07:51:00,96.78461456298828
2019-03-15 07:50:00,96.81990051269531
2019-03-15 07:49:00,96.93286895751953
2019-03-15 07:48:00,96.99057006835938
2019-03-15 07:47:00,96.97373962402344
2019-03-15 07:46:00,96.79205322265625
2019-03-15 07:45:00,96.72928619384766
2019-03-15 07:44:00,96.7198257446289
2019-03-15 07:43:00,96.7316665649414
2019-03-15 07:42:00,96.785400390625
2019-03-15 07:41:00,96.86211395263672
2019-03-15 07:40:00,96.98533630371094
2019-03-15 07:39:00,97.04391479492188
2019-03-15 07:38:00,97.04007720947266
2019-03-15 07:37:00,96.97882843017578
2019-03-15 07:36:00,96.86003112792969
2019-03-15 07:35:00,96.87156677246094
2019-03-15 07:34:00,96.90464782714844
2019-03-15 07:33:00,96.94371032714844
2019-03-15 07:32:00,97.04841613769531
2019-03-15 07:31:00,97.01397705078125
2019-03-15 07:30:00,96.97720336914062
2019-03-15 07:29:00,96.99896240234375
2019-03-15 07:28:00,96.97795104980469
2019-03-15 07:27:00,97.00111389160156
2019-03-15 07:26:00,97.12276458740234
2019-03-15 07:25:00,96.81655883789062
2019-03-15 07:24:00,96.48736572265625
2019-03-15 07:23:00,96.44994354248047
2019-03-15 07:22:00,96.43106079101562
2019-03-15 07:21:00,96.41217803955078
2019-03-15 07:20:00,96.31039428710938
2019-03-15 07:19:00,95.57099151611328
2019-03-15 07:18:00,94.67780303955078
2019-03-15 07:17:00,95.47369384765625
2019-03-15 07:16:00,96.24496459960938
2019-03-15 07:15:00,96.20804595947266
2019-03-15 07:14:00,96.03842163085938
2019-03-15 07:13:00,95.891845703125
2019-03-15 07:12:00,95.82167053222656
2019-03-15 07:11:00,95.74140167236328
2019-03-15 07:10:00,95.54226684570312
2019-03-15 07:09:00,95.39794921875
2019-03-15 07:08:00,95.39459991455078
2019-03-15 07:07:00,95.30400848388672
2019-03-15 07:06:00,95.10713958740234
2019-03-15 07:05:00,95.07250213623047
2019-03-15 07:04:00,95.04552459716797
2019-03-15 07:03:00,94.88525390625
2019-03-15 07:02:00,94.65583038330078
2019-03-15 07:01:00,94.54544067382812
2019-03-15 07:00:00,94.5063705444336
2019-03-15 06:59:00,94.4782943725586
2019-03-15 06:58:00,94.42628479003906
2019-03-15 06:57:00,94.23543548583984
2019-03-15 06:56:00,94.21723175048828
2019-03-15 06:55:00,94.14105224609375
2019-03-15 06:54:00,93.6968765258789
2019-03-15 06:53:00,93.5218505859375
2019-03-15 06:52:00,93.5040512084961
2019-03-15 06:51:00,93.57530975341797
2019-03-15 06:50:00,93.62734985351562
2019-03-15 06:49:00,93.62075805664062
2019-03-15 06:48:00,93.30441284179688
2019-03-15 06:47:00,93.1397476196289
2019-03-15 06:46:00,92.97228240966797
